date,lesson_time,code,location,size
"Wednesday, 13 November 2024",09:00 - 13:00,5132WOFE6Y,SP G4.15,40
"Wednesday, 13 November 2024",13:00 - 17:00,5042DSIB6Y,SP G4.15,59
"Wednesday, 13 November 2024",09:00 - 13:00,5052FIMB6Y,SP L1.07,30
"Wednesday, 13 November 2024",13:00 - 17:00,5042DSIB6Y,SP D1.116,59
"Wednesday, 13 November 2024",09:00 - 13:00,5132WOFE6Y,SP G3.02,44
"Wednesday, 13 November 2024",13:00 - 17:00,5052FIMB6Y,SP L1.07,30
"Wednesday, 13 November 2024",09:00 - 14:00,5052TPIM6Y,SP F1.10,22
"Wednesday, 13 November 2024",09:00 - 17:00,5042ECOG6Y,SP G2.23,24
"Wednesday, 13 November 2024",09:00 - 17:00,5043THPM6Y,SP G2.23,24
"Wednesday, 13 November 2024",09:00 - 17:00,5052NEU12Y,SP G4.10-G4.13,24
"Wednesday, 13 November 2024",10:30 - 13:30,5053MOON6Y,NTH A2.28,22
"Wednesday, 13 November 2024",13:30 - 17:00,5502GEEP3Y,SP F2.08-F2.12,120
"Wednesday, 13 November 2024",10:30 - 13:30,5053MOON6Y,NTH A2.24,22
"Wednesday, 13 November 2024",11:00 - 13:00,5022KNAT6Y,SP B0.201,18
"Wednesday, 13 November 2024",11:00 - 13:00,5022KNAT6Y,SP D1.110,18
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIWI6Y,SP B0.203,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIWI6Y,SP B0.207,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIIO6Y,SP B0.204,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIIO6Y,SP A1.11,22
"Thursday, 14 November 2024",09:00 - 10:00,5052TPIM6Y,SP F1.06,22
"Thursday, 14 November 2024",15:00 - 17:00,5042ZAPD6Y,SP D1.111,78
"Thursday, 14 November 2024",09:00 - 11:00,5132MOSI6Y,Startup Village K.05,20
"Thursday, 14 November 2024",11:00 - 13:00,5132MOSI6Y,Startup Village K.05,20
"Thursday, 14 November 2024",13:00 - 15:00,5132MOSI6Y,Startup Village K.05,20
"Thursday, 14 November 2024",15:00 - 17:00,5502GEET6Y,SP C1.110,240
"Thursday, 14 November 2024",09:00 - 11:00,5052NEU12Y,SP A1.28,40
"Thursday, 14 November 2024",11:00 - 13:00,5052NEU12Y,SP A1.28,40
"Thursday, 14 November 2024",13:00 - 15:00,5052FIMB6Y,SP L1.08,30
"Thursday, 14 November 2024",09:00 - 11:00,5052FIMB6Y,SP L1.08,30
"Thursday, 14 November 2024",11:00 - 13:00,5051BSIB4Y,SP A1.16,40
"Thursday, 14 November 2024",13:00 - 17:00,5132RESE3Y,SP L0.06,30
"Thursday, 14 November 2024",09:00 - 11:00,5051BSIB4Y,SP A1.16,40
"Thursday, 14 November 2024",09:00 - 13:00,5132RESE3Y,SP D1.114,30
"Thursday, 14 November 2024",09:00 - 13:00,5042ECOG6Y,SP A1.06,18
"Thursday, 14 November 2024",09:00 - 17:00,5043THPM6Y,SP A1.06,24
"Thursday, 14 November 2024",10:00 - 17:00,5052TPIM6Y,SP F1.06,22
"Friday, 15 November 2024",09:00 - 11:00,5042ZAPD6Y,SP C0.110,78
"Friday, 15 November 2024",11:00 - 13:00,5042ZAPD6Y,SP D1.111,78
"Friday, 15 November 2024",13:00 - 15:00,5022COGN6Y,SP L2.07,22
"Friday, 15 November 2024",15:00 - 17:00,5021DITR6Y,SP C0.110,30
"Friday, 15 November 2024",09:00 - 11:00,5022KNAT6Y,SP F2.04,65
"Friday, 15 November 2024",11:00 - 13:00,5052FIMB6Y,SP L2.06,30
"Friday, 15 November 2024",13:00 - 15:00,5022COGN6Y,SP B0.206,22
"Friday, 15 November 2024",15:00 - 17:00,5103EHAI6Y,SP G0.10-G0.12,44
"Friday, 15 November 2024",09:00 - 11:45,5053MOON6Y,AMC L0-217,22
"Friday, 15 November 2024",13:00 - 15:00,5021DITR6Y,SP B0.204,15
"Friday, 15 November 2024",09:00 - 11:45,5053MOON6Y,AMC K01-222-1,22
"Friday, 15 November 2024",13:00 - 15:00,5132WOFE6Y,SP A1.16,40
"Friday, 15 November 2024",09:00 - 12:00,5053MOON6Y,AMC CZ-1,22
"Friday, 15 November 2024",13:00 - 15:00,5502GEET6Y,SP H0.08,120
"Friday, 15 November 2024",09:00 - 12:30,5502GEEP3Y,SP F2.08-F2.12,120
"Friday, 15 November 2024",13:00 - 17:00,5132WOFE6Y,SP A1.28,42
"Friday, 15 November 2024",09:00 - 13:00,5132MOSI6Y,Startup Village K.05,20
"Friday, 15 November 2024",13:00 - 17:00,5042ECOG6Y,SP G0.05,18
"Friday, 15 November 2024",09:00 - 14:00,5052TPIM6Y,SP F1.10,22
"Friday, 15 November 2024",09:00 - 17:00,5043THPM6Y,SP F1.10,24
"Friday, 15 November 2024",10:00 - 15:00,5052TPIM6Y,SP G3.05,12
"Friday, 15 November 2024",10:00 - 17:00,5052TPIM6Y,SP F1.06,22
"Friday, 15 November 2024",11:00 - 13:00,5022COGN6Y,SP L1.02,40
"Friday, 15 November 2024",13:00 - 17:00,5052FIMB6Y,SP L2.06,30
"Friday, 15 November 2024",11:00 - 13:00,5021DITR6Y,SP C1.112,15
"Friday, 15 November 2024",13:00 - 17:00,5052NEU12Y,SP G0.23-G0.25,40
"Friday, 15 November 2024",11:00 - 13:00,5502GEET6Y,SP C0.05,120
"Friday, 15 November 2024",13:30 - 17:00,5502GEEP3Y,SP F2.08-F2.12,120
"Friday, 15 November 2024",11:00 - 13:00,5132WOFE6Y,SP L1.01,90
"Monday, 11 November 2024",09:00 - 10:00,5052TPIM6Y,SP F1.06-F1.10,72
"Monday, 11 November 2024",09:00 - 11:00,50821OOS1Y,SP A1.11,20
"Monday, 11 November 2024",11:00 - 13:00,5092LAVN6Y,SP F1.02,34
"Monday, 11 November 2024",13:00 - 15:00,5021DITR6Y,SP D1.113,15
"Monday, 11 November 2024",15:00 - 17:00,5021DITR6Y,SP F1.02,30
"Monday, 11 November 2024",09:00 - 11:00,5022KNAT6Y,SP C0.110,65
"Monday, 11 November 2024",11:00 - 13:00,5022KNAT6Y,SP B0.201,18
"Monday, 11 November 2024",13:00 - 15:00,5021DITR6Y,SP G3.13,15
"Monday, 11 November 2024",15:00 - 17:00,5083MLVG6Y,SP A1.16,45
"Monday, 11 November 2024",09:00 - 11:00,5052NEU12Y,SP A1.28,40
"Monday, 11 November 2024",11:00 - 13:00,5022KNAT6Y,SP A1.06,18
"Monday, 11 November 2024",13:00 - 15:00,5092LAVN6Y,SP C0.05,190
"Monday, 11 November 2024",15:00 - 17:00,50821OOS1Y,SP B0.204,20
"Monday, 11 November 2024",10:30 - 15:30,5052TPIM6Y,SP F1.10,22
"Monday, 11 November 2024",11:00 - 13:00,5022KNAT6Y,SP B0.202,18
"Monday, 11 November 2024",13:00 - 15:00,50821OOS1Y,SP G2.13,20
"Monday, 11 November 2024",15:00 - 17:00,50821OOS1Y,SP D1.162,25
"Monday, 11 November 2024",13:00 - 15:00,50821OOS1Y,SP B0.208,20
"Monday, 11 November 2024",15:00 - 17:00,5122ITSL6Y,SP D1.111,78
"Monday, 11 November 2024",13:00 - 15:00,5082FMAS6Y,SP A1.16,45
"Monday, 11 November 2024",13:00 - 15:00,5022KNAT6Y,SP L0.12,18
"Monday, 11 November 2024",17:00 - 19:00,5022TIIO6Y,SP B0.204,22
"Monday, 11 November 2024",17:00 - 19:00,5022TIIO6Y,SP A1.11,22
"Tuesday, 12 November 2024",09:00 - 11:00,5092LAVN6Y,SP G2.02,32
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP A1.10,14
"Tuesday, 12 November 2024",13:00 - 14:00,5020EDUP0Y,SP B0.201,20
"Tuesday, 12 November 2024",09:00 - 11:00,5092LAVN6Y,SP G3.10,32
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP L1.12,14
"Tuesday, 12 November 2024",13:00 - 15:00,5092LAVN6Y,SP G2.02,32
"Tuesday, 12 November 2024",09:00 - 11:00,5082INLO6Y,SP H0.08,225
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP L1.13,14
"Tuesday, 12 November 2024",13:00 - 15:00,5092LAVN6Y,SP G3.10,32
"Tuesday, 12 November 2024",09:00 - 11:00,5082FMAS6Y,SP L0.12,23
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP L1.14,14
"Tuesday, 12 November 2024",13:00 - 15:00,5082ABK18Y,SP A1.16,45
"Tuesday, 12 November 2024",09:00 - 11:00,5083MLVG6Y,SP L1.12,23
"Tuesday, 12 November 2024",11:00 - 13:00,5092LAVN6Y,SP G2.02,32
"Tuesday, 12 November 2024",13:00 - 15:00,5082INLO6Y,SP A1.11,20
"Tuesday, 12 November 2024",09:00 - 11:00,5052MOTE6Y,SP C0.110,72
"Tuesday, 12 November 2024",11:00 - 13:00,5092LAVN6Y,SP G3.10,32
"Tuesday, 12 November 2024",13:00 - 15:00,5082INLO6Y,SP B0.208,20
"Tuesday, 12 November 2024",09:00 - 11:00,5022COGN6Y,SP A1.04,40
"Tuesday, 12 November 2024",11:00 - 13:00,5082INLO6Y,SP A1.11,20
"Tuesday, 12 November 2024",13:00 - 15:00,5082INLO6Y,SP A1.14,20
"Tuesday, 12 November 2024",09:00 - 11:00,5052NEU12Y,SP A1.28,40
"Tuesday, 12 November 2024",11:00 - 13:00,5082INLO6Y,SP B0.204,20
"Tuesday, 12 November 2024",13:00 - 15:00,5082FMAS6Y,SP L1.13,23
"Tuesday, 12 November 2024",09:00 - 13:00,5052TPIM6Y,SP F1.10,22
"Tuesday, 12 November 2024",13:00 - 15:00,5083MLVG6Y,SP L1.14,23
"Tuesday, 12 November 2024",10:00 - 15:00,5052TPIM6Y,SP F1.06,22
"Tuesday, 12 November 2024",11:00 - 13:00,5082INLO6Y,SP B0.202,20
"Tuesday, 12 November 2024",13:00 - 15:00,5092ELEC6Y,SP L1.02,160
"Tuesday, 12 November 2024",11:00 - 13:00,5082LERE6Y,SP C0.05,185
"Tuesday, 12 November 2024",11:00 - 13:00,5052NEU12Y,SP A1.28,40
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP B0.201,14
"Tuesday, 12 November 2024",11:00 - 15:00,5052MOTE6Y,SP F1.16,72
"Tuesday, 12 November 2024",15:00 - 17:00,5082COLO6Y,SP H0.08,185
"Tuesday, 12 November 2024",15:00 - 17:00,5082INLO6Y,SP A1.11,20
"Tuesday, 12 November 2024",15:00 - 17:00,5082INLO6Y,SP A1.14,20
"Tuesday, 12 November 2024",15:00 - 17:00,5082INLO6Y,SP B0.202,20
"Tuesday, 12 November 2024",15:00 - 17:00,5082INLO6Y,SP A1.18,20
"Tuesday, 12 November 2024",15:00 - 17:00,5092ORNS3Y,SP L1.02,150
"Tuesday, 12 November 2024",15:00 - 17:00,5083MLVG6Y,SP L1.13,23
"Wednesday, 13 November 2024",09:00 - 10:00,5052TPIM6Y,SP F1.06,22
"Wednesday, 13 November 2024",10:00 - 17:00,5052TPIM6Y,SP F1.06,22
"Wednesday, 13 November 2024",09:00 - 11:00,5082INLO6Y,SP A1.08,20
"Wednesday, 13 November 2024",11:00 - 13:00,5092ELEC6Y,SP B0.207,27
"Wednesday, 13 November 2024",13:00 - 15:00,5122ITSL6Y,SP G2.02,30
"Wednesday, 13 November 2024",15:00 - 17:00,5082LERE6Y,SP L1.12,20
"Wednesday, 13 November 2024",09:00 - 11:00,50821OOS1Y,SP D1.116,20
"Wednesday, 13 November 2024",11:00 - 13:00,5092ELEC6Y,SP B0.209,27
"Wednesday, 13 November 2024",13:00 - 15:00,5122ITSL6Y,SP A1.24,30
"Wednesday, 13 November 2024",15:00 - 17:00,5082LERE6Y,SP L1.13,20
"Wednesday, 13 November 2024",09:00 - 11:00,5083MLVG6Y,SP C0.05,45
"Wednesday, 13 November 2024",11:00 - 13:00,5092ELEC6Y,SP G5.29,27
"Wednesday, 13 November 2024",13:00 - 15:00,5092ELEC6Y,SP B0.207,27
"Wednesday, 13 November 2024",15:00 - 17:00,5082LERE6Y,SP L1.08,25
"Wednesday, 13 November 2024",09:00 - 11:00,5082LERE6Y,SP L1.04,20
"Wednesday, 13 November 2024",11:00 - 13:00,5082LERE6Y,Startup Village Adam,20
"Wednesday, 13 November 2024",13:00 - 15:00,5092ELEC6Y,SP B0.209,27
"Wednesday, 13 November 2024",15:00 - 17:00,5083MLVG6Y,SP L1.14,23
"Wednesday, 13 November 2024",09:00 - 11:00,5082LERE6Y,Startup Village Adam,20
"Wednesday, 13 November 2024",11:00 - 13:00,5082LERE6Y,Startup Village K.05,20
"Wednesday, 13 November 2024",13:00 - 15:00,5092ELEC6Y,SP G5.29,27
"Wednesday, 13 November 2024",09:00 - 14:00,5052TPIM6Y,SP F1.10,22
"Wednesday, 13 November 2024",09:00 - 17:00,5052NEU12Y,SP G4.10-G4.13,24
"Wednesday, 13 November 2024",11:00 - 13:00,5022KNAT6Y,SP B0.201,18
"Wednesday, 13 November 2024",13:00 - 15:00,5082COLO6Y,SP C0.05,185
"Wednesday, 13 November 2024",11:00 - 13:00,5022KNAT6Y,SP D1.110,18
"Wednesday, 13 November 2024",13:00 - 15:00,5082FMAS6Y,SP A1.16,45
"Wednesday, 13 November 2024",11:00 - 13:00,5083MLVG6Y,SP A1.10,23
"Wednesday, 13 November 2024",13:00 - 15:00,5083MLVG6Y,SP G3.13,23
"Wednesday, 13 November 2024",13:00 - 15:00,5022KNAT6Y,SP L2.07,18
"Wednesday, 13 November 2024",13:00 - 15:00,5022KNAT6Y,SP L1.12,18
"Wednesday, 13 November 2024",13:00 - 15:00,5022KNAT6Y,SP L1.14,20
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIWI6Y,SP B0.203,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIWI6Y,SP B0.207,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIIO6Y,SP B0.204,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIIO6Y,SP A1.11,22
"Thursday, 14 November 2024",09:00 - 10:00,5052TPIM6Y,SP F1.06,22
"Thursday, 14 November 2024",10:00 - 15:00,5052TPIM6Y,SP F1.10,12
"Thursday, 14 November 2024",15:00 - 17:00,5092ELEC6Y,SP B0.207,27
"Thursday, 14 November 2024",09:00 - 11:00,5082LERE6Y,SP B0.203,20
"Thursday, 14 November 2024",11:00 - 13:00,5122ITSL6Y,SP H0.08,78
"Thursday, 14 November 2024",13:00 - 15:00,5092ELEC6Y,SP H0.08,160
"Thursday, 14 November 2024",15:00 - 17:00,5092ELEC6Y,SP B0.209,27
"Thursday, 14 November 2024",09:00 - 11:00,5082LERE6Y,SP L2.06,20
"Thursday, 14 November 2024",11:00 - 13:00,5092AVTB0Y,SP L1.14,12
"Thursday, 14 November 2024",13:00 - 15:00,5092LAVN6Y,SP C0.05,190
"Thursday, 14 November 2024",15:00 - 17:00,5092ELEC6Y,SP L2.06,27
"Thursday, 14 November 2024",09:00 - 11:00,5082LERE6Y,SP L1.07,25
"Thursday, 14 November 2024",11:00 - 13:00,5082LERE6Y,SP B0.203,20
"Thursday, 14 November 2024",13:00 - 15:00,5082LERE6Y,SP B0.203,20
"Thursday, 14 November 2024",15:00 - 17:00,5092ELEC6Y,SP L1.07,27
"Thursday, 14 November 2024",09:00 - 11:00,5082COLO6Y,SP L1.04,20
"Thursday, 14 November 2024",11:00 - 13:00,5082COLO6Y,SP A1.08,20
"Thursday, 14 November 2024",13:00 - 15:00,5082COLO6Y,SP G2.13,20
"Thursday, 14 November 2024",15:00 - 17:00,5092ELEC6Y,SP B0.203,27
"Thursday, 14 November 2024",09:00 - 11:00,5082COLO6Y,SP B0.207,20
"Thursday, 14 November 2024",11:00 - 13:00,5082INLO6Y,SP A1.11,21
"Thursday, 14 November 2024",13:00 - 15:00,5082INLO6Y,SP A1.11,21
"Thursday, 14 November 2024",15:00 - 17:00,5092ELEC6Y,SP L1.08,27
"Thursday, 14 November 2024",09:00 - 11:00,5082INLO6Y,SP H0.08,225
"Thursday, 14 November 2024",11:00 - 13:00,5082INLO6Y,SP B0.204,21
"Thursday, 14 November 2024",13:00 - 15:00,5082INLO6Y,SP B0.204,21
"Thursday, 14 November 2024",15:00 - 17:00,5082LERE6Y,SP L0.12,20
"Thursday, 14 November 2024",09:00 - 11:00,5052NEU12Y,SP A1.28,40
"Thursday, 14 November 2024",11:00 - 13:00,5082INLO6Y,SP B0.206,21
"Thursday, 14 November 2024",13:00 - 15:00,5082INLO6Y,SP B0.206,21
"Thursday, 14 November 2024",15:00 - 17:00,5082COLO6Y,SP G2.13,20
"Thursday, 14 November 2024",10:00 - 17:00,5052TPIM6Y,SP F1.06,22
"Thursday, 14 November 2024",11:00 - 13:00,5052NEU12Y,SP A1.28,40
"Thursday, 14 November 2024",13:00 - 15:00,5082COLO6Y,SP L1.07,20
"Thursday, 14 November 2024",15:00 - 17:00,5082COLO6Y,SP A1.14,20
"Thursday, 14 November 2024",11:00 - 13:00,5082LERE6Y,SP L1.08,20
"Thursday, 14 November 2024",13:00 - 15:00,5122ITSL6Y,SP L2.06,30
"Thursday, 14 November 2024",15:00 - 17:00,5082COLO6Y,SP D1.162,25
"Thursday, 14 November 2024",15:00 - 17:00,5082INLO6Y,SP A1.11,21
"Thursday, 14 November 2024",15:00 - 17:00,5082INLO6Y,SP B0.204,21
"Thursday, 14 November 2024",15:00 - 17:00,5082INLO6Y,SP B0.206,21
"Thursday, 14 November 2024",15:00 - 17:00,5082INLO6Y,SP L1.13,20
"Friday, 15 November 2024",09:00 - 11:00,5122ITSL6Y,SP L1.07,30
"Friday, 15 November 2024",11:00 - 13:00,5122ITSL6Y,SP B0.203,30
"Friday, 15 November 2024",13:00 - 15:00,5022COGN6Y,SP L2.07,22
"Friday, 15 November 2024",15:00 - 17:00,5021DITR6Y,SP C0.110,30
"Friday, 15 November 2024",09:00 - 11:00,5082COLO6Y,SP L1.08,20
"Friday, 15 November 2024",11:00 - 13:00,5092LAVN6Y,SP G2.02,32
"Friday, 15 November 2024",13:00 - 15:00,5022COGN6Y,SP B0.206,22
"Friday, 15 November 2024",15:00 - 17:00,5092LAVN6Y,SP D1.116,32
"Friday, 15 November 2024",09:00 - 11:00,5082COLO6Y,SP A1.08,20
"Friday, 15 November 2024",11:00 - 13:00,5092LAVN6Y,SP G3.10,32
"Friday, 15 November 2024",13:00 - 15:00,5021DITR6Y,SP B0.204,15
"Friday, 15 November 2024",15:00 - 17:00,5092LAVN6Y,SP F1.02,32
"Friday, 15 November 2024",09:00 - 11:00,5082COLO6Y,SP L1.17,20
"Friday, 15 November 2024",11:00 - 13:00,5082COLO6Y,SP B0.202,20
"Friday, 15 November 2024",13:00 - 15:00,5092LAVN6Y,SP G2.02,32
"Friday, 15 November 2024",09:00 - 11:00,5082INLO6Y,SP A1.11,21
"Friday, 15 November 2024",11:00 - 13:00,5082COLO6Y,SP L0.12,20
"Friday, 15 November 2024",13:00 - 15:00,5092LAVN6Y,SP G3.10,32
"Friday, 15 November 2024",09:00 - 11:00,5122ITSL6Y,SP A1.24,30
"Friday, 15 November 2024",11:00 - 13:00,5082COLO6Y,SP L1.17,20
"Friday, 15 November 2024",13:00 - 15:00,5082COLO6Y,SP A1.14,20
"Friday, 15 November 2024",09:00 - 11:00,5022KNAT6Y,SP F2.04,65
"Friday, 15 November 2024",13:00 - 15:00,5082COLO6Y,SP L1.08,25
"Friday, 15 November 2024",09:00 - 14:00,5052TPIM6Y,SP F1.10,22
"Monday, 11 November 2024",09:00 - 10:45,5111ITOC5Y,NU-3A06 (76/26T),0
"Monday, 11 November 2024",11:00 - 12:45,5111ITOC5Y,NU-3A06 (76/26T),0
"Monday, 11 November 2024",13:00 - 15:00,5021DITR6Y,SP D1.113,15
"Monday, 11 November 2024",15:00 - 17:00,5021DITR6Y,SP F1.02,30
"Monday, 11 November 2024",09:00 - 11:00,5022KNAT6Y,SP C0.110,65
"Monday, 11 November 2024",11:00 - 13:00,51222ALG6Y,SP G2.10,70
"Monday, 11 November 2024",13:00 - 15:00,5021DITR6Y,SP G3.13,15
"Monday, 11 November 2024",15:00 - 17:00,5132TOAA6Y,SP B0.201,21
"Monday, 11 November 2024",09:00 - 17:00,5112MOCC6Y,MF-BK50 (34Comp/30DT),0
"Monday, 11 November 2024",11:00 - 13:00,5022KNAT6Y,SP B0.201,18
"Monday, 11 November 2024",13:00 - 15:00,5122GEDI6Y,SP G5.29,30
"Monday, 11 November 2024",11:00 - 13:00,5022KNAT6Y,SP A1.06,18
"Monday, 11 November 2024",13:00 - 15:00,5122GEDI6Y,SP G3.10,30
"Monday, 11 November 2024",11:00 - 13:00,5022KNAT6Y,SP B0.202,18
"Monday, 11 November 2024",13:00 - 15:00,5122GEDI6Y,SP D1.116,30
"Monday, 11 November 2024",11:00 - 15:00,5132KLZE6Y,SP L1.01,70
"Monday, 11 November 2024",13:00 - 15:00,5022KNAT6Y,SP L0.12,18
"Monday, 11 November 2024",17:00 - 19:00,5022TIIO6Y,SP B0.204,22
"Monday, 11 November 2024",17:00 - 19:00,5022TIIO6Y,SP A1.11,22
"Tuesday, 12 November 2024",09:00 - 11:00,5122VECT3Y,SP D1.111,85
"Tuesday, 12 November 2024",11:00 - 12:00,5130EDUP0Y,SP B0.206,15
"Tuesday, 12 November 2024",13:00 - 14:00,5020EDUP0Y,SP B0.201,20
"Tuesday, 12 November 2024",15:00 - 17:00,5121ANOL6Y,SP C0.110,87
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP A1.10,14
"Tuesday, 12 November 2024",15:00 - 17:00,5113AIFC6Y,SP D1.162,24
"Tuesday, 12 November 2024",09:00 - 17:00,5111ORCL3Y,SP G3.22,15
"Tuesday, 12 November 2024",09:00 - 17:00,5111ORCL3Y,SP G4.22,15
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP L1.12,14
"Tuesday, 12 November 2024",13:00 - 15:00,5111M2FC3Y,SP G5.29,30
"Tuesday, 12 November 2024",15:00 - 17:00,5111ASIC2Y,SP L1.10,15
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP L1.13,14
"Tuesday, 12 November 2024",13:00 - 15:00,5113AIFC6Y,SP D1.162,24
"Tuesday, 12 November 2024",15:00 - 17:00,5111ASIC2Y,SP L1.14,15
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP L1.14,14
"Tuesday, 12 November 2024",13:00 - 15:00,5112COOC6Y,SP D1.115,40
"Tuesday, 12 November 2024",11:00 - 13:00,51222STO6Y,SP D1.111,78
"Tuesday, 12 November 2024",11:00 - 13:00,5112COOC6Y,SP A1.04,40
"Tuesday, 12 November 2024",11:00 - 13:00,5022AVBG3Y,SP B0.201,14
"Wednesday, 13 November 2024",09:00 - 10:45,51121BIC6Y,OZW-3B01 (37/19T),0
"Wednesday, 13 November 2024",11:00 - 12:45,51121BIC6Y,OZW-3B01 (37/19T),0
"Wednesday, 13 November 2024",13:00 - 15:00,51211TUW2Y,SP A1.08,17
"Wednesday, 13 November 2024",15:00 - 17:00,5122INGR3Y,SP G3.10,25
"Wednesday, 13 November 2024",09:00 - 11:00,5132TOUI6Y,SP B0.203,16
"Wednesday, 13 November 2024",11:00 - 13:00,5132TOAA6Y,SP L1.01,60
"Wednesday, 13 November 2024",13:00 - 15:00,51211TUW2Y,SP A1.14,17
"Wednesday, 13 November 2024",15:00 - 17:00,5122INGR3Y,SP B0.209,25
"Wednesday, 13 November 2024",09:00 - 11:00,5132TOUI6Y,SP L0.12,16
"Wednesday, 13 November 2024",11:00 - 13:00,5122RIRE3Y,SP C0.110,100
"Wednesday, 13 November 2024",13:00 - 15:00,5111M2FC3Y,SP B0.203,30
"Wednesday, 13 November 2024",15:00 - 17:00,5122INGR3Y,SP B0.207,25
"Wednesday, 13 November 2024",09:00 - 11:00,5122VECT3Y,SP G5.29,24
"Wednesday, 13 November 2024",11:00 - 13:00,5022KNAT6Y,SP B0.201,18
"Wednesday, 13 November 2024",13:00 - 15:00,5022KNAT6Y,SP L2.07,18
"Wednesday, 13 November 2024",15:00 - 17:00,51222ALG6Y,SP A1.14,20
"Wednesday, 13 November 2024",09:00 - 11:00,5122VECT3Y,SP B0.209,24
"Wednesday, 13 November 2024",11:00 - 13:00,5022KNAT6Y,SP D1.110,18
"Wednesday, 13 November 2024",13:00 - 15:00,5022KNAT6Y,SP L1.12,18
"Wednesday, 13 November 2024",09:00 - 11:00,5122VECT3Y,SP G2.02,24
"Wednesday, 13 November 2024",11:00 - 13:00,5111ASIC2Y,SP L0.12,15
"Wednesday, 13 November 2024",13:00 - 15:00,51222TUW2Y,SP F2.04,56
"Wednesday, 13 November 2024",09:00 - 11:00,5111ASIC2Y,SP A1.06,15
"Wednesday, 13 November 2024",11:00 - 13:00,51222ALG6Y,SP D1.115,24
"Wednesday, 13 November 2024",13:00 - 15:00,5132TOAA6Y,SP B0.206,21
"Wednesday, 13 November 2024",09:00 - 11:00,51211TUW2Y,SP D1.110,26
"Wednesday, 13 November 2024",13:00 - 15:00,5022KNAT6Y,SP L1.14,20
"Wednesday, 13 November 2024",09:00 - 17:00,5111ORCL3Y,SP G3.22,15
"Wednesday, 13 November 2024",09:00 - 17:00,5111ORCL3Y,SP G4.22,15
"Wednesday, 13 November 2024",13:30 - 15:15,51121BIC6Y,OZW-3B01 (37/19T),0
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIWI6Y,SP B0.203,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIWI6Y,SP B0.207,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIIO6Y,SP B0.204,22
"Wednesday, 13 November 2024",17:00 - 19:00,5022TIIO6Y,SP A1.11,22
"Thursday, 14 November 2024",09:00 - 10:45,5111ITOC5Y,HG-11A33 (85/28T),0
"Thursday, 14 November 2024",11:00 - 12:45,5111ITOC5Y,HG-11A33 (85/28T),0
"Thursday, 14 November 2024",13:00 - 15:00,51222STO6Y,SP G5.29,30
"Thursday, 14 November 2024",09:00 - 11:00,51222STO6Y,SP G0.18A,30
"Thursday, 14 November 2024",13:00 - 15:00,5121ANOL6Y,SP B0.207,27
"Thursday, 14 November 2024",09:00 - 11:00,51211TUW2Y,SP B0.204,17
"Thursday, 14 November 2024",11:00 - 13:00,51211TUW2Y,SP B0.208,17
"Thursday, 14 November 2024",13:00 - 15:00,5121ANOL6Y,SP B0.209,27
"Thursday, 14 November 2024",09:00 - 11:00,51211TUW2Y,SP B0.206,17
"Thursday, 14 November 2024",11:00 - 13:00,51211TUW2Y,SP B0.202,17
"Thursday, 14 November 2024",13:00 - 15:00,5121ANOL6Y,SP A1.24,27
"Thursday, 14 November 2024",09:00 - 13:00,5132KLZE6Y,SP L1.01,70
"Thursday, 14 November 2024",09:00 - 17:00,5112MOCC6Y,HG-13A37 (24Comp),0
"Friday, 15 November 2024",09:00 - 11:00,5122RIRE3Y,SP B0.203,28
"Friday, 15 November 2024",13:00 - 15:00,5022COGN6Y,SP L2.07,22
"Friday, 15 November 2024",15:00 - 17:00,5021DITR6Y,SP C0.110,30
"Friday, 15 November 2024",09:00 - 11:00,5111M2FC3Y,SP C1.112,52
"Friday, 15 November 2024",11:00 - 13:00,5113AIFC6Y,Startup Village Adam,24
"Friday, 15 November 2024",13:00 - 15:00,5022COGN6Y,SP B0.206,22
"Friday, 15 November 2024",15:00 - 17:00,5122RIRE3Y,SP B0.207,28
"Friday, 15 November 2024",09:00 - 11:00,5113AIFC6Y,Startup Village Adam,24
"Friday, 15 November 2024",13:00 - 15:00,5021DITR6Y,SP B0.204,15
