id,mode,modified,departure,duration,waiting_time,percent_waiting,duration_before
5990,Walk,false,08:30:00.0,867.1355,33.209,3,0
10278,Bike,false,08:35:00.0,567.437,13.5223,2,0
6416,Bike,false,08:33:00.0,687.9582,3.1913,0,0
18642,Walk,false,08:25:00.0,1168.3489,0,0,0
21170,Bike,false,08:37:00.0,450.071,3.8432,0,0
11340,Bike,false,08:38:00.0,393.7218,38.325,9,0
10382,Walk,false,08:31:00.0,813.985,15.637,1,0
19380,Bike,false,08:39:00.0,334.9735,19.4857,5,0
12866,Walk,false,08:27:00.0,1054.978,0,0,0
770,Walk,false,08:40:00.0,278.5083,0,0,0
20172,Bike,false,08:41:00.0,219.9502,8.7449,3,0
11214,Bike,false,08:36:00.0,523.9169,4.5,0,0
17596,Bike,false,08:38:00.0,403.9613,46.6048,11,0
18676,Walk,false,08:37:00.0,466.2294,1.4893,0,0
16392,Bike,false,08:39:00.0,347.5413,30.164,8,0
14372,Bike,false,08:33:00.0,711.721,13.3469,1,0
19602,Bike,false,08:39:00.0,356.4022,33.407,9,0
10196,Walk,false,08:34:00.0,657.9047,0,0,0
11622,Bike,false,08:37:00.0,486.0791,30.4234,6,0
16180,Bike,false,08:41:00.0,249.0269,8.3473,3,0
17786,Bike,false,08:39:00.0,370.9309,1.5,0,0
21450,Walk,false,08:27:00.0,1095.4957,0,0,0
21622,Bike,false,08:38:00.0,435.8773,29.6964,6,0
14440,Bike,false,08:40:00.0,316.5097,2.5,0,0
20070,Bike,false,08:41:00.0,258.6886,1,0,0
8410,Bike,false,08:37:00.0,504.3537,17.6643,3,0
17168,Bike,false,08:40:00.0,324.9759,1,0,0
21376,Bike,false,08:40:00.0,326.0785,3.3646,1,0
20232,Walk,false,08:41:00.0,266.8565,0,0,0
18334,Bike,false,08:38:00.0,452.6605,2,0,0
11486,Bike,false,08:42:00.0,213.5604,4.037,1,0
17648,Bike,false,08:37:00.0,515.3087,4.9447,0,0
16860,Bike,false,08:39:00.0,395.6056,23.2664,5,0
10548,Bike,false,08:39:00.0,402.8162,67.6649,16,0
12264,Walk,false,08:32:00.0,824.0271,0.6572,0,0
464,Walk,false,08:31:00.0,885.9914,0,0,0
12754,Bike,false,08:34:00.0,706.5989,23.1535,3,0
16310,Bike,false,08:37:00.0,528.0645,1.5,0,0
354,Walk,false,08:30:00.0,948.2537,31.1102,3,0
18530,Walk,false,08:41:00.0,290.9852,0,0,0
12502,Drive,false,08:20:00.0,1551.0085,60.1833,3,0
17248,Bike,false,08:41:00.0,291.9055,3.2017,1,0
19064,Drive,false,08:42:00.0,233.9238,10.3298,4,0
10788,Bike,false,08:36:00.0,594.1555,2.2922,0,0
16458,Bike,false,08:38:00.0,475.1936,1.5,0,0
10616,Bike,false,08:40:00.0,356.8485,2,0,0
7386,Walk,false,08:36:00.0,601.5661,0,0,0
16456,Bike,false,08:37:00.0,542.1998,12.8116,2,0
15098,Walk,false,08:42:00.0,242.5428,0,0,0
10794,Bike,false,08:39:00.0,425.4557,2.5,0,0
19162,Bike,false,08:40:00.0,374.182,6.639,1,0
13652,Bike,false,08:42:00.0,258.8529,14.2271,5,0
11994,Bike,false,08:39:00.0,439.5798,6.6634,1,0
13620,Walk,false,08:44:00.0,140.2139,0,0,0
18874,Bike,false,08:39:00.0,441.0949,6.9295,1,0
11408,Walk,false,08:34:00.0,744.2497,0,0,0
20808,Bike,false,08:33:00.0,807.2934,25.8956,3,0
14292,Bike,false,08:36:00.0,630.8639,1.5,0,0
9534,Walk,false,08:41:00.0,331.0707,0,0,0
4096,Bike,false,08:36:00.0,631.3089,1.5,0,0
21164,Bike,false,08:41:00.0,333.9676,4.718,1,0
13006,Walk,false,08:29:00.0,1059.3847,0,0,0
19330,Bike,false,08:42:00.0,280.8699,40.7809,14,0
21230,Walk,false,08:30:00.0,1001.301,39.5398,3,0
20218,Walk,false,08:33:00.0,821.5788,2.1716,0,0
10848,Bike,false,08:38:00.0,521.786,47.4678,9,0
15140,Walk,false,08:34:00.0,769.0414,5.7536,0,0
19534,Bike,false,08:38:00.0,532.9192,19.3222,3,0
